docid,sentences,words,syllables,letters,unique,ttr,flesch-adap,coleman,flesch-gradelevel,ari,awl,awlstd,psfl,zh,wiki,brescola
netb-1765b7,25,472,1011,2357,224,0.4745762712,48.46290169,11.99483051,17.0482,11.53006356,4.993644068,3.189954084,d,d,s,s
netb-1765b9,17,334,681,1575,175,0.5239520958,55.94213037,10.42095808,16.1809433,10.60385875,4.715568862,3.144227218,s,s,s,s
netb-17671b,10,137,306,734,82,0.598540146,43.3725,13.54248175,16.42166667,10.65459854,5.357664234,3.882841209,s,d,s,s
netb-17671d,6,85,196,448,44,0.5176470588,37.225,13.10164706,17.40333333,10.47780392,5.270588235,3.569110073,s,d,s,d
netb-1767bb,17,179,343,820,106,0.592178771,74.32468594,8.325139665,11.3372549,5.411242195,4.581005587,2.67366154,s,s,s,d
netb-1767bc,18,149,289,666,87,0.5838926175,75.2907958,6.906577181,10.65855856,3.761640567,4.469798658,2.693659089,s,s,s,s
netb-1767bd,9,172,364,876,115,0.6686046512,49.46578947,12.59813953,16.93812866,12.11369509,5.093023256,3.012099272,s,s,s,s
netb-1767e1,1,148,243,574,59,0.3986486486,-40.28905405,6.804864865,61.50432432,70.83716216,3.878378378,2.146352674,s,d,s,s
netb-1767e3,7,129,236,530,92,0.7131782946,75.35790698,6.751937985,13.18473976,7.135448505,4.108527132,2.382885717,s,s,s,s
netb-1767e9,1,159,243,607,60,0.3773584906,-41.84433962,6.461383648,64.45396226,76.0509434,3.817610063,1.879566877,s,d,s,s
netb-1767eb,1,115,181,471,59,0.5130434783,-1.564642857,8.025043478,47.15964286,55.36052174,4.095652174,2.214473784,s,d,s,s
netb-1767ed,2,69,134,313,54,0.7826086957,49.52184783,10.01507246,20.78094203,17.18565217,4.536231884,2.040032041,s,s,s,d
netb-1767ee,4,176,263,643,85,0.4829545455,77.75568182,5.009318182,19.20295455,17.77755682,3.653409091,1.873647928,s,d,s,s
netb-1767f1,1,84,149,323,45,0.5357142857,13.51071429,6.457619048,38.10095238,38.68107143,3.845238095,1.86760636,s,d,s,s
netb-1767f2,17,102,163,397,67,0.6568627451,104.9664118,2.15254902,5.938117647,-0.09794117647,3.892156863,2.279090216,s,d,s,s
netb-1767fb,22,137,231,570,94,0.6861313869,98.86486631,3.910948905,6.86355615,1.279986729,4.160583942,2.482739177,s,s,s,s
netb-17680d,1,177,314,770,98,0.5536723164,-80.58657143,9.612429379,73.83257143,87.55983051,4.350282486,2.045088489,s,d,s,s
netb-176816,1,141,226,536,86,0.609929078,-29.88,6.342411348,58.31347518,66.97468085,3.80141844,1.902666506,s,d,s,s
netb-176817,3,125,209,500,46,0.368,65.09213333,7.0096,20.3896,18.24333333,4,2.031748016,s,d,s,s
netb-176818,3,58,108,251,41,0.7068965517,71.68063218,8.115172414,13.92241379,8.619597701,4.327586207,2.416808461,s,s,s,d
netb-17681a,10,62,96,250,40,0.6451612903,111.5484516,3.135483871,5.098967742,0.6619354839,4.032258065,1.81363778,s,d,s,s
netb-17681d,1,107,195,481,59,0.5514018692,-13.94757009,10.35588785,47.6446729,53.24299065,4.495327103,1.930443907,s,d,s,s
netb-176821,8,239,384,907,58,0.2426778243,82.58551517,5.523682008,15.02024582,11.38185146,3.79497908,2.23415291,s,d,s,s
netb-17682f,1,186,333,783,117,0.6290322581,-91.41629032,8.793763441,78.07580645,91.39758065,4.209677419,2.622096531,s,d,s,s
netb-176835,4,81,136,320,33,0.4074074074,84.715,5.967901235,12.27,7.302407407,3.950617284,2.271135217,s,s,s,s
netb-176837,1,139,245,527,68,0.4892086331,-41.36510791,6.28028777,59.41856115,65.92733813,3.791366906,2.271103494,s,d,s,s
netb-176848,9,62,105,257,45,0.7258064516,98.56858423,4.276774194,7.080537634,1.538154122,4.14516129,2.085640415,s,d,s,s
netb-17684d,2,75,123,292,52,0.6933333333,72.0285,6.303466667,18.387,15.6576,3.893333333,1.637667718,s,d,s,s
netb-176853,8,85,139,342,60,0.7058823529,99.70474265,5.072470588,7.850220588,2.833323529,4.023529412,1.958249342,s,s,s,s
netb-176858,1,168,289,672,59,0.3511904762,-67.21714286,7.543809524,70.22880952,81.41,4,2.483277404,s,d,s,s
netb-17685c,2,158,245,595,92,0.582278481,37.4664557,5.96835443,33.51746835,35.80702532,3.765822785,1.981457466,s,d,s,s
netb-176860,1,136,206,511,73,0.5367647059,-17.34911765,6.075588235,55.32352941,64.26713235,3.757352941,1.796632158,s,d,s,s
netb-176861,1,44,77,194,20,0.4545454545,51.105,9.452727273,22.42333333,21.33681818,4.409090909,2.657050499,s,d,s,s
netb-176863,3,55,108,260,44,0.8,64.1030303,10.38181818,14.73090909,10.00212121,4.727272727,2.385216174,s,s,s,d
netb-17686c,1,99,168,412,59,0.595959596,4.786363636,8.371313131,43.04424242,47.67121212,4.161616162,1.829649581,s,d,s,s
netb-176873,1,50,87,194,40,0.8,50.881,6.4224,24.442,21.8448,3.88,2.421900081,s,d,s,s
netb-176875,1,153,252,594,88,0.5751633987,-45.80117647,6.834771242,63.51529412,73.35588235,3.882352941,2.147931598,s,d,s,s
netb-17687a,8,184,305,754,109,0.5923913043,85.25630435,7.00826087,12.93978261,9.37076087,4.097826087,2.038007246,s,d,s,s
netb-176883,1,64,97,231,21,0.328125,55.653125,4.960625,27.254375,27.57015625,3.609375,1.965461042,s,d,s,s
netb-17688c,2,129,195,417,57,0.4418604651,55.48377907,2.748527132,27.4022093,26.04534884,3.23255814,1.682152681,s,d,s,s
netb-176893,8,74,120,291,57,0.7702702703,100.5046318,4.122702703,7.366010274,1.716756757,3.932432432,2.291765996,s,s,s,s
netb-17689b,2,59,97,239,46,0.7796610169,77.9137931,7.01559322,15.45448276,12.39949153,4.050847458,2.375180484,s,d,s,s
netb-1768a0,5,89,146,348,55,0.6179775281,91.98597753,5.528539326,10.70930337,5.886629213,3.91011236,1.917632256,s,d,s,s
netb-1768a3,1,57,97,225,40,0.701754386,47.01157895,6.89122807,26.72070175,25.66210526,3.947368421,2.243282781,s,d,s,s
netb-1768b9,3,178,290,660,73,0.4101123596,50.78020599,5.503370787,26.7747191,25.70071161,3.707865169,1.938389504,s,d,s,s
netb-1768ba,1,98,140,340,35,0.3571428571,28.50785714,4.297959184,39.48714286,43.91081633,3.469387755,1.572753219,s,d,s,s
netb-1768bd,3,130,192,478,80,0.6153846154,78.62833333,5.137230769,18.75,17.55497436,3.676923077,1.87376784,s,d,s,s
netb-1768c8,1,93,169,419,56,0.6021505376,0.704516129,10.37333333,42.12301075,46.29032258,4.505376344,2.403508439,s,d,s,s
netb-1768d3,1,76,126,308,36,0.4736842105,27.705,7.64,33.14,35.65789474,4.052631579,2.133040435,s,d,s,s
netb-1768d5,1,76,133,303,52,0.6842105263,23.645,7.253157895,34.7,35.34802632,3.986842105,2.359155854,s,d,s,s
netb-1768d7,4,95,169,400,41,0.4315789474,74.22980263,7.711578947,14.66407895,10.27657895,4.210526316,2.261321164,s,s,s,s
netb-1768db,1,122,200,477,83,0.6803278689,-13.81471074,6.947213115,51.10413223,57.98532787,3.909836066,2.138653239,s,d,s,s
netb-1768f5,1,79,152,359,61,0.7721518987,5.875316456,10.54582278,37.92379747,39.47367089,4.544303797,2.265858143,s,d,s,s
netb-176905,1,151,231,599,73,0.4834437086,-33.20842466,7.329271523,60.01986301,72.75403974,3.966887417,1.867878417,s,d,s,s
netb-17690a,6,144,245,608,85,0.5902777778,79.70011072,7.793333333,13.92178322,10.45666667,4.222222222,2.193565225,s,s,s,s
netb-17690b,2,111,179,438,66,0.5945945946,53.0053972,6.868828829,25.01518692,24.90540541,3.945945946,2.217204789,s,d,s,s
netb-176912,14,102,161,378,60,0.5882352941,107.9047059,1.927843137,5.876918768,-0.3324369748,3.705882353,2.176470588,s,s,s,s
netb-176917,1,136,231,557,85,0.625,-32.95,8.064411765,57.25111111,65.86022059,4.095588235,2.520150195,s,d,s,s
netb-17691a,9,238,408,794,34,0.1428571429,76.96531746,2.697142857,14.95190476,7.5054155,3.336134454,1.975808784,s,d,s,s
netb-176923,1,218,352,779,51,0.2339449541,-109.0368349,5.075779817,88.48321101,104.4006881,3.573394495,2.134605316,s,d,s,s
netb-176925,6,60,89,207,37,0.6166666667,111.2372175,1.526,6.045,-0.1805,3.45,1.961504525,s,s,s,s
netb-176927,10,115,183,419,70,0.6086956522,102.5381522,3.04973913,7.672391304,1.480782609,3.643478261,1.978982191,s,s,s,s
netb-17692a,1,59,103,236,46,0.7796610169,41.25847458,7.218305085,28.02,26.91,4,2.421653728,s,d,s,s
netb-17692d,4,157,262,660,55,0.3503184713,66.50245968,8.16433121,19.46830645,17.995,4.203821656,2.146657462,s,d,s,s
netb-17692e,1,61,97,229,45,0.737704918,52.39213115,5.788852459,26.96393443,26.75180328,3.754098361,1.852386478,s,d,s,s
netb-17693c,70,1099,2567,6151,462,0.4203821656,32.7773321,15.2244586,18.39278651,12.78142857,5.596906278,3.77126117,d,d,s,s
netb-1769bc,66,1279,2675,6422,558,0.4362783425,50.60953037,12.19668491,16.82376849,11.90882318,5.021110242,3.175653821,d,d,s,s
netb-1769c1,8,222,495,1156,130,0.5855855856,31.30693722,13.75171171,21.61361425,16.97094595,5.207207207,3.430433789,s,d,s,s
netb-1769df,2,58,120,275,49,0.8448275862,44.36551724,11.05862069,20.1337931,15.40189655,4.74137931,2.529551854,s,s,s,s
netb-1769e5,498,10663,20775,50426,2928,0.2745943918,60.60097395,10.62446591,15.92275577,11.54971057,4.729063115,2.89651233,d,d,s,s
netb-1769fa,592,11081,21586,52084,2864,0.2584604278,63.69113259,10.25637758,14.84151516,10.06735537,4.700297807,2.926863048,d,d,s,s
netb-176a6c,393,7515,14972,35750,2229,0.2966067864,59.93959727,10.62411178,15.47787507,10.53725633,4.757152362,3.014575439,d,d,s,s
netb-176ae6,18,196,356,887,114,0.5816326531,80.38095259,8.091632653,10.54205061,5.329597506,4.525510204,2.957929889,s,d,s,s
netb-176af3,8,88,189,429,60,0.6818181818,55.97227273,10.17409091,14.04318182,7.03125,4.875,3.437138411,s,s,s,d
netb-176b31,8,69,126,317,55,0.7971014493,83.44867647,7.782028986,9.589705882,4.521195652,4.594202899,2.527064176,s,d,s,d
netb-176b65,339,7644,15381,37045,2344,0.3066457352,54.37480908,11.38343799,17.08444335,12.67033707,4.846284668,3.054116482,d,d,s,s
netb-176b6c,279,5875,11733,28158,1844,0.3138723404,57.46837183,10.97627915,16.29652445,11.67300235,4.792851064,2.991872672,d,d,s,s
netb-176ba1,222,4569,9100,22111,1548,0.3388049902,57.64726481,11.21717663,16.12821444,11.65388919,4.839352156,3.111064577,d,d,s,s
netb-176c07,284,6016,12067,29236,1886,0.3134973404,56.34826962,11.37773936,16.47501677,12.05077137,4.859707447,3.020144938,d,d,s,s
netb-176c1e,406,8421,16853,40772,2510,0.2980643629,56.83183005,11.24212801,16.2870272,11.74512143,4.841705261,3.029679282,d,d,s,s
netb-176c26,5,57,106,273,43,0.7543859649,77.33128571,9.765614035,11.11371429,6.828421053,4.789473684,3.452620881,s,s,s,s
netb-176d46,488,9923,18996,46237,2417,0.2435755316,64.90399373,10.14263428,15.06887243,10.68362414,4.659578756,2.789104661,d,d,s,s
netb-176d94,424,9262,17987,43426,2630,0.283955949,61.06540945,10.41404448,15.97761122,11.5755708,4.688620168,2.906555569,d,d,s,s
netb-176d96,482,10328,20215,48616,2729,0.2642331526,60.41691954,10.4969481,15.97400982,11.45462246,4.707203718,2.913193233,d,d,s,s
netb-176db5,351,7080,14036,33423,1992,0.2813559322,59.78484459,10.49062712,15.76070338,10.89026246,4.720762712,2.931297795,d,d,s,s
netb-176db9,276,5681,11098,26838,1824,0.3210702341,61.00054627,10.54005281,15.66409947,11.11249927,4.72416828,3.022848265,d,d,s,s
netb-176dba,305,6500,12863,31122,1984,0.3052307692,58.17433553,10.96451692,16.23986569,11.7772177,4.788,3.0120237,d,d,s,s
netb-176dc0,182,3943,8087,19204,1351,0.3426325133,51.81673944,11.47170175,17.21900322,12.34201687,4.870403246,3.087644257,d,d,s,s
netb-176e2a,6,54,110,275,41,0.7592592593,61.07679487,10.85555556,12.75153846,7.056111111,5.092592593,3.356963567,s,s,s,d
netb-177577,3,48,89,224,37,0.7708333333,75.7325,9.79,12.52916667,8.55,4.666666667,2.664061227,s,s,s,s
netb-177578,9,147,295,715,94,0.6394557823,61.43108828,10.9877551,14.57913242,9.64585034,4.863945578,2.984402664,s,s,s,s
netb-177579,4,55,107,267,48,0.8727272727,70.29329545,10.592,12.72886364,8.309909091,4.854545455,2.624487356,s,s,s,s
netb-17757a,33,497,921,2213,265,0.5331991952,75.62567337,8.416579477,12.2805827,7.072596793,4.452716298,2.549761828,d,d,s,s
netb-177601,17,232,428,1012,143,0.6163793103,77.67308184,7.68,11.64473146,5.938874239,4.362068966,2.681020623,s,s,s,s
netb-17761e,6,45,93,212,31,0.6888888889,66.3825,7.954666667,11.72166667,4.509333333,4.711111111,3.236062231,s,d,s,d
netb-17763b,1,293,515,1124,131,0.4470989761,-197.2596587,6.655699659,119.4206143,143.1383959,3.836177474,2.083689723,s,d,s,s
netb-17764c,13,212,422,993,122,0.5754716981,62.43313187,9.926603774,14.42238095,8.785308418,4.683962264,3.009282394,s,d,s,d
netb-177650,4,47,94,226,37,0.7872340426,64.28423913,9.954893617,13.00804348,7.093085106,4.808510638,2.506487734,s,s,s,d
netb-17766e,5,70,153,360,47,0.6714285714,49.71357143,12.32571429,15.66142857,9.792857143,5.142857143,3.554818518,s,s,d,s
netb-17766f,8,165,348,819,87,0.5272727273,48.51042683,11.9510303,17.44402439,12.26122727,4.963636364,3.772132118,s,s,s,s
netb-177676,39,682,1496,3611,308,0.4516129032,44.02036489,13.64029326,17.28360947,12.25172757,5.294721408,3.35612562,d,s,d,s
netb-1776d2,4,54,129,304,45,0.8333333333,29.47304245,15.10962963,18.29825472,11.83555556,5.62962963,2.995653001,s,d,s,s
netb-1776d7,12,179,361,831,109,0.6089385475,61.31798729,9.513296089,14.22916667,7.894310987,4.642458101,3.060942746,s,d,s,s
netb-1776,7,132,266,602,84,0.6363636364,59.21318182,9.446666667,15.54307359,9.479025974,4.560606061,3.268902086,s,s,s,d
netb-1776e3,51,712,1430,3374,367,0.5154494382,63.87153041,9.943707865,13.65745098,7.869970809,4.738764045,2.882875172,d,d,s,s
netb-1776eb,21,280,601,1408,143,0.5107142857,53.11129032,11.548,15.01006656,8.921238095,5.028571429,3.325105492,d,d,s,s
netb-177757,14,259,514,1183,157,0.6061776062,62.16406371,9.457297297,15.04276062,9.333243243,4.567567568,2.988761167,s,s,s,s
netb-17775c,10,222,418,940,119,0.536036036,67.01010811,7.763963964,15.28601802,9.613243243,4.234234234,2.765472297,s,d,s,s
netb-17775f,6,94,195,459,69,0.7340425532,57.43333333,11.02255319,14.9987234,9.402163121,4.882978723,2.831646326,s,d,s,d
netb-177781,71,1544,3149,7364,594,0.3847150259,53.3369794,10.88310881,17.04898656,11.90725498,4.769430052,3.263663695,d,d,s,s
netb-177785,4,66,120,288,47,0.7121212121,76.15663462,8.064242424,12.53211538,7.372727273,4.363636364,2.761402606,s,s,s,s
netb-177789,16,295,585,1299,148,0.5016949153,61.84764031,8.486508475,15.05584184,8.528716102,4.403389831,2.939501059,s,d,s,s
netb-1777c7,39,970,2048,4862,418,0.4309278351,43.85455068,12.48263918,19.13491173,14.61416548,5.012371134,3.205641217,d,d,s,s
netb-1777df,5,111,214,494,76,0.6846846847,61.91954545,9.035315315,15.94636364,10.63162162,4.45045045,2.798773022,s,s,s,d
netb-1777e2,7,104,209,479,65,0.625,63.74153846,9.289615385,13.91774725,7.691744505,4.605769231,2.69764238,s,s,s,d
netb-1777fb,58,1161,2322,5428,523,0.4504737295,58.67316609,10.21192076,15.88517957,10.59918917,4.675279931,3.090172321,d,d,s,s
netb-1777fc,4,89,166,373,56,0.6292134831,68.45799157,7.512808989,15.09648876,9.434662921,4.191011236,2.73502626,s,s,s,s
netb-1777fd,5,86,169,402,56,0.6511627907,65.12816279,9.964651163,14.30637209,9.186511628,4.674418605,3.332161323,s,s,s,d
netb-1777fe,113,2084,4182,9630,769,0.3690019194,59.83826997,9.766026871,15.33748267,9.555778285,4.620921305,3.093902107,d,d,s,s
netb-177800,6,98,199,457,63,0.6428571429,60.46687075,9.807755102,14.74122449,8.700646259,4.663265306,3.09688414,s,d,s,d
netb-177806,8,239,464,1044,124,0.5188284519,54.26752354,8.894225941,18.97003661,14.08172594,4.368200837,2.901160009,s,d,s,s
netb-17780c,18,959,1814,4363,433,0.4515119917,33.2665868,10.39566215,27.53372798,26.63717877,4.549530761,2.895359145,d,d,s,s
netb-1778,13,146,289,672,87,0.595890411,68.89729443,8.628493151,12.27862069,5.864288725,4.602739726,2.97127677,s,d,s,s
netb-1778f5,4,93,153,386,67,0.7204301075,82.1775,7.332043011,13.245,9.744032258,4.150537634,2.531293335,s,d,s,s
netb-177936,4,48,119,275,42,0.875,26.9175,15.42083333,18.34416667,11.554375,5.729166667,3.173717479,s,s,s,s
netb-1779c3,3,33,86,195,24,0.7272727273,17.19727273,16.25454545,19.45151515,11.90181818,5.909090909,4.447427832,s,s,d,d
netb-1779c5,7,168,416,946,83,0.494047619,14.98928571,16.07666667,22.98904762,17.09178571,5.630952381,4.086213062,s,s,d,s
netb-1779c6,11,298,710,1753,141,0.4731543624,14.32735137,17.69677852,23.64598301,19.82226663,5.882550336,3.997855659,d,d,s,s
netb-1779c7,33,627,1409,3273,269,0.4290271132,38.88927515,13.33626794,18.39828364,12.65665072,5.220095694,3.644844471,d,d,s,s
netb-1779c8,19,524,1197,2805,257,0.4904580153,26.9526588,14.60267176,22.18335753,17.57235536,5.353053435,3.748711004,d,d,s,s
netb-1779d1,101,2506,5692,13635,789,0.3148443735,30.55599963,14.99976057,20.98506222,16.60277619,5.44094174,3.781215352,d,d,s,s
netb-1779dd,3,83,181,465,55,0.6626506024,30.36083333,16.07228916,21.5075,18.79068273,5.602409639,3.87435112,s,d,d,d
netb-1779e2,5,108,231,536,70,0.6481481481,45.961,12.01185185,18.07288889,12.74555556,4.962962963,3.78575773,s,s,d,d
netb-177b6a,11,192,373,906,128,0.6666666667,65.22002392,10.25041667,14.31162679,9.522585227,4.71875,2.901878433,s,s,s,s
netb-177b6c,80,1129,2065,5000,518,0.4588131089,76.71666997,8.143312666,11.84845871,6.485417405,4.428697963,2.760359373,d,s,s,s
netb-177b72,52,722,1345,3172,358,0.4958448753,75.32872815,7.901052632,12.01696704,6.204994673,4.393351801,2.864504349,d,d,s,s
netb-177b,109,1318,2395,5539,504,0.3823975721,82.4004983,6.463216995,10.61907824,4.410021787,4.202579666,2.43253604,d,d,s,s
netb-177be2,7,72,145,328,52,0.7222222222,68.02,8.108888889,12.18531746,5.16952381,4.555555556,2.957518145,s,s,s,d
netb-177bf4,22,323,654,1543,152,0.4705882353,62.63759851,10.27318885,14.02816915,8.41100197,4.777089783,3.185663738,d,s,s,s
netb-177bf5,15,204,416,990,114,0.5588235294,62.51335294,10.55882353,13.7767451,8.227352941,4.852941176,3.135492765,s,s,s,s
netb-177bf6,5,56,132,306,42,0.75,38.05271429,13.68714286,16.59228571,9.906785714,5.464285714,3.731929249,s,s,s,d
netb-177c1b,34,685,1490,3408,303,0.4423357664,44.12611455,11.98487591,17.96056072,12.0766389,4.975182482,3.507776159,d,d,s,s
netb-177c20,21,312,668,1590,167,0.5352564103,51.01067961,12.17307692,15.65795654,10.00145604,5.096153846,3.478466443,d,s,s,s
netb-177c23,23,363,737,1742,162,0.4462809917,57.08231761,10.54203857,14.97927536,9.064114265,4.798898072,3.400016026,d,s,d,s
netb-177c31,36,580,1143,2681,316,0.5448275862,64.18832269,9.542551724,14.12554588,8.397124521,4.622413793,3.021848207,d,d,s,s
netb-177c35,77,1203,2452,5696,580,0.4821280133,59.6253983,10.14620116,14.65963558,8.682735693,4.734829593,3.160491065,d,d,s,s
netb-177c36,63,919,1830,4311,473,0.5146898803,63.18483118,9.753732318,13.87315443,7.958112165,4.690968444,3.127371359,d,d,s,s
netb-177c3d,80,1494,3011,7001,637,0.4263721553,57.73470179,10.16912985,15.6543569,9.978925703,4.686077644,3.290667752,d,d,s,s
netb-177d04,18,330,713,1688,195,0.5909090909,45.42216087,12.66254545,17.28130879,11.8290303,5.115151515,3.405710108,d,d,s,s
netb-177d05,20,337,703,1613,180,0.5341246291,55.25213131,10.58706231,15.59693027,9.538709199,4.786350148,3.196166663,d,d,s,s
netb-177d4c,79,1443,2832,6480,527,0.3652113652,63.02295199,8.984476784,14.82705092,8.853846943,4.490644491,3.044213772,d,d,s,s
netb-177d50,34,727,1481,3456,345,0.4745529574,53.74571941,10.76792297,16.89647385,11.65149284,4.753782669,3.091214666,d,d,s,s
netb-177d,77,715,1304,3049,340,0.4755244755,84.09788092,6.086601399,9.678216572,3.297878122,4.264335664,2.482115204,d,d,s,s
netb-177e06,35,551,1150,2729,250,0.4537205082,55.40650365,11.44232305,15.27905944,9.769178118,4.952813067,3.459061364,d,d,s,s
netb-177e09,356,6524,13396,31035,1772,0.2716125077,55.78059381,10.55625383,15.8682281,10.13863104,4.757050889,3.312507318,d,s,s,s
netb-177e0a,49,802,1646,3828,286,0.3566084788,58.19907143,10.45715711,15.05584694,9.234820602,4.773067332,3.193021196,d,d,s,s
netb-177e0f,54,1129,2416,5552,464,0.4109831709,46.29079324,11.699876,17.84562901,12.18572319,4.917626218,3.470658899,d,d,s,s
netb-177e1b,143,3431,7113,16324,1071,0.312153891,48.2066417,10.94215098,18.31941153,12.9757253,4.757796561,3.252679945,d,d,s,s
netb-177e25,8,207,358,804,95,0.4589371981,76.25883152,5.894299517,14.90897947,9.801413043,3.884057971,2.656881859,s,s,s,s
netb-177e,13,150,291,694,102,0.68,71.97603511,8.839466667,11.92563758,6.130830769,4.626666667,2.657183137,s,d,s,s
netb-1780,89,709,1329,3150,362,0.5105782793,80.88392779,6.608462623,9.798100916,3.479098113,4.442877292,2.375514651,d,d,s,s
netb-1781,125,1262,2422,5805,473,0.3748019017,75.25443388,8.315213946,11.1132296,5.283253566,4.599841521,2.687489353,d,d,s,s
netb-178c,14,87,168,448,67,0.7701149425,79.16198276,9.715402299,9.619778325,5.930935961,5.149425287,2.722949447,s,d,s,s
netb-178cee,104,1396,2714,6175,535,0.3832378224,70.41257652,8.004154728,12.62384332,6.115528433,4.423352436,3.026719444,d,d,s,s
netb-178cf7,163,2525,4971,11434,903,0.3576237624,66.25940403,8.915691089,13.71635261,7.64377105,4.528316832,3.087068227,d,d,s,s
